,stock_id,stock_name,industry_category,list_type,list_date
3133,3684,榮昌,通信網路業,tpex,2025-09-30
3134,3685,元創精密,電機機械,tpex,2025-09-30
3136,3686,達能,電子工業,twse,2025-09-30
3137,3687,歐買尬,數位雲端類,tpex,2025-09-30
3138,3689,湧德,電子零組件業,tpex,2025-09-30
3139,3691,碩禾,光電業,tpex,2025-09-30
3140,3693,營邦,電腦及週邊設備業,tpex,2025-09-30
3171,3694,海華,電子工業,twse,2025-09-30
401,3697,F-晨星,半導體業,twse,2024-12-04
757,3698,隆達,電子工業,twse,2025-09-24
3282,3701,大眾控,電腦及週邊設備業,twse,2025-09-30
3421,3702,大聯大,電子通路業,twse,2025-09-30
681,3702A,大聯大甲特,電子工業,twse,2025-08-21
3422,3703,欣陸,建材營造,twse,2025-09-30
3424,3704,合勤控,電子工業,twse,2025-09-30
3426,3705,永信,生技醫療業,twse,2025-09-30
3428,3706,神達,電腦及週邊設備業,twse,2025-09-30
3429,3707,漢磊,半導體業,tpex,2025-09-30
3430,3708,上緯投控,綠能環保,twse,2025-09-30
3431,3709,鑫聯大投控,電腦及週邊設備業,tpex,2025-09-30
3433,3710,連展投控,電子零組件業,tpex,2025-09-30
3445,3711,日月光投控,半導體業,twse,2025-09-30
3435,3712,永崴投控,電子工業,twse,2025-09-30
3436,3713,新晶投控,綠能環保類,tpex,2025-09-30
3438,3714,富采,電子工業,twse,2025-09-30
3440,3715,定穎投控,電子零組件業,twse,2025-09-30
3442,3716,中化控股,生技醫療業,twse,2025-09-30
3443,3717,聯嘉投控,汽車工業,twse,2025-09-30
3444,4102,永日,生技醫療業,tpex,2025-09-30
3420,4104,佳醫,化學生技醫療,twse,2025-09-30
3418,4105,東洋,生技醫療業,tpex,2025-09-30
3417,4106,雃博,化學生技醫療,twse,2025-09-30
3395,4107,邦特,生技醫療業,tpex,2025-09-30
3397,4108,懷特,生技醫療業,twse,2025-09-30
3398,4109,加捷生醫,生技醫療業,tpex,2025-09-30
3399,4111,濟生,生技醫療業,tpex,2025-09-30
3400,4113,聯上,建材營造,tpex,2025-09-30
3401,4114,健喬,生技醫療業,tpex,2025-09-30
3402,4115,善德生技,生技醫療業,emerging,2025-09-30
3403,4116,明基醫,生技醫療業,tpex,2025-09-30
3404,4117,普生,生技醫療業,emerging,2025-09-30
3406,4119,旭富,生技醫療業,twse,2025-09-30
3407,4120,友華,生技醫療業,tpex,2025-09-30
3408,4121,優盛,生技醫療業,tpex,2025-09-30
3409,4123,晟德,生技醫療業,tpex,2025-09-30
3410,4126,太醫,生技醫療業,tpex,2025-09-30
3411,4127,天良,生技醫療業,tpex,2025-09-30
3412,4128,中天,生技醫療業,tpex,2025-09-30
3413,4129,聯合,生技醫療業,tpex,2025-09-30
284,4129A,聯合甲特,生技醫療業,tpex,2023-08-10
3414,4130,健亞,生技醫療業,tpex,2025-09-30
3415,4131,浩泰,生技醫療業,tpex,2025-09-30
3416,4132,國鼎,生技醫療業,emerging,2025-09-30
3446,4133,亞諾法,生技醫療業,twse,2025-09-30
3448,4137,麗豐-KY,生技醫療業,twse,2025-09-30
3477,4138,曜亞,生技醫療業,tpex,2025-09-30
3478,4139,馬光-KY,生技醫療業,tpex,2025-09-30
726,4141,龍燈-KY,生技醫療業,twse,2025-09-03
3480,4142,國光生,生技醫療業,twse,2025-09-30
729,4144,康聯-KY,生技醫療業,twse,2025-09-03
3481,4147,中裕,生技醫療業,tpex,2025-09-30
3483,4148,全宇生技-KY,生技醫療業,twse,2025-09-30
3484,4150,優你康,生技醫療業,emerging,2025-09-30
89,4152,台微體,生技醫療業,tpex,2021-10-02
3485,4153,鈺緯,生技醫療業,tpex,2025-09-30
3486,4154,樂威科-KY,其他,tpex,2025-09-30
3489,4155,訊映,生技醫療業,twse,2025-09-30
3501,4157,太景*-KY,生技醫療業,tpex,2025-09-30
3490,4160,訊聯基因,生技醫療業,tpex,2025-09-30
3491,4161,聿新科,生技醫療業,tpex,2025-09-30
3492,4162,智擎,生技醫療業,tpex,2025-09-30
3493,4163,鐿鈦,生技醫療業,tpex,2025-09-30
3495,4164,承業醫,生技醫療業,twse,2025-09-30
3496,4166,友霖,生技醫療業,tpex,2025-09-30
3497,4167,松瑞藥,生技醫療業,tpex,2025-09-30
3498,4168,醣聯,生技醫療業,tpex,2025-09-30
3499,4169,泰宗,生技醫療業,emerging,2025-09-30
3500,4170,鑫品生醫,生技醫療業,emerging,2025-09-30
3476,4171,瑞基,農業科技業,tpex,2025-09-30
3488,4172,因華,生技醫療業,emerging,2025-09-30
3475,4173,久裕,生技醫療業,tpex,2025-09-30
3460,4174,浩鼎,生技醫療業,tpex,2025-09-30
3449,4175,杏一,生技醫療業,tpex,2025-09-30
3450,4178,永笙-KY,生技醫療業,emerging,2025-09-30
3451,4183,福永生技,生技醫療業,tpex,2025-09-30
3452,4186,尖端醫,生技醫療業,emerging,2025-09-30
3453,4188,安克,生技醫療業,tpex,2025-09-30
3455,4190,佐登-KY,生技醫療業,twse,2025-09-30
3456,4192,杏國,生技醫療業,tpex,2025-09-30
3457,4194,禾生技,生技醫療業,emerging,2025-09-30
3458,4195,基米,生技醫療業,emerging,2025-09-30
3459,4197,暐世,生技醫療業,emerging,2025-09-30
3461,4198,欣大健康,生技醫療業,tpex,2025-09-30
3473,4205,中華食,食品工業,tpex,2025-09-30
3462,4207,環泰,食品工業,tpex,2025-09-30
3463,4303,信立,塑膠工業,tpex,2025-09-30
3464,4304,勝昱,塑膠工業,tpex,2025-09-30
3465,4305,世坤,塑膠工業,tpex,2025-09-30
3466,4306,炎洲,塑膠工業,twse,2025-09-30
3467,4401,東隆興,紡織纖維,tpex,2025-09-30
3468,4402,郡都開發,紡織纖維,tpex,2025-09-30
3469,4406,新昕纖,紡織纖維,tpex,2025-09-30
3470,4413,飛寶企業,紡織纖維,tpex,2025-09-30
3471,4414,如興,紡織纖維,twse,2025-09-30
3472,4416,三圓,建材營造,tpex,2025-09-30
3393,4417,金洲,紡織纖維,tpex,2025-09-30
3392,4419,皇家美食,觀光餐旅,tpex,2025-09-30
3391,4420,光明,紡織纖維,tpex,2025-09-30
3336,4426,利勤,紡織纖維,twse,2025-09-30
100,4429,聚紡,紡織纖維,tpex,2022-05-27
3311,4430,耀億,其他,tpex,2025-09-30
3312,4431,敏成健康,其他,emerging,2025-09-30
3313,4432,銘旺實,紡織纖維,tpex,2025-09-30
3314,4433,興采,紡織纖維,tpex,2025-09-30
3315,4438,廣越,紡織纖維,twse,2025-09-30
3316,4439,冠星-KY,紡織纖維,twse,2025-09-30
3317,4440,宜新實業,紡織纖維,twse,2025-09-30
3318,4441,振大環球,紡織纖維,twse,2025-09-30
3319,4442,竣邦-KY,紡織纖維,tpex,2025-09-30
3320,4502,健信,電機機械,tpex,2025-09-30
3321,4503,金雨,電機機械,tpex,2025-09-30
3323,4506,崇友,電機機械,tpex,2025-09-30
3335,4510,高鋒,電機機械,tpex,2025-09-30
3324,4513,福裕,電機機械,tpex,2025-09-30
3325,4523,永彰,電機機械,tpex,2025-09-30
3326,4526,東台,電機機械,twse,2025-09-30
3327,4527,方土霖,電機機械,tpex,2025-09-30
3328,4528,江興鍛,電機機械,tpex,2025-09-30
3329,4529,淳紳,其他,tpex,2025-09-30
3330,4530,宏易,觀光餐旅,tpex,2025-09-30
3331,4532,瑞智,電機機械,twse,2025-09-30
3332,4533,協易機,電機機械,tpex,2025-09-30
3333,4534,慶騰,電機機械,tpex,2025-09-30
3334,4535,至興,電機機械,tpex,2025-09-30
3310,4536,拓凱,運動休閒,twse,2025-09-30
3309,4537,旭東,光電業,emerging,2025-09-30
3308,4538,大詠城,電機機械,tpex,2025-09-30
3307,4540,全球傳動,電機機械,twse,2025-09-30
3284,4541,晟田,其他,tpex,2025-09-30
3285,4542,科嶠,電子零組件業,tpex,2025-09-30
3286,4543,萬在,電機機械,tpex,2025-09-30
3287,4544,春日,電機機械,emerging,2025-09-30
3289,4545,銘鈺,電子零組件業,twse,2025-09-30
3290,4546,長亨,電機機械,emerging,2025-09-30
3291,4549,桓達,電機機械,tpex,2025-09-30
3292,4550,長佳,電機機械,tpex,2025-09-30
3293,4551,智伸科,汽車工業,twse,2025-09-30
3294,4552,力達-KY,電機機械,twse,2025-09-30
3295,4553,盛復,電機機械,emerging,2025-09-30
3296,4554,橙的,其他電子類,tpex,2025-09-30
3297,4555,氣立,電機機械,twse,2025-09-30
3298,4556,旭然,其他,tpex,2025-09-30
3299,4557,永新-KY,汽車工業,twse,2025-09-30
3300,4558,寶緯,電機機械,tpex,2025-09-30
3301,4559,久裕興,運動休閒,emerging,2025-09-30
3302,4560,強信-KY,電機機械,twse,2025-09-30
3303,4561,健椿,電機機械,tpex,2025-09-30
3304,4562,穎漢,電機機械,twse,2025-09-30
3305,4563,百德,電機機械,tpex,2025-09-30
3306,4564,元翎,電機機械,twse,2025-09-30
3322,4565,宏偉,電機機械,emerging,2025-09-30
3337,4566,時碩工業,電機機械,twse,2025-09-30
3377,4568,科際精密,電機機械,tpex,2025-09-30
3338,4569,六方科-KY,汽車工業,twse,2025-09-30
3366,4570,傑生,電機機械,emerging,2025-09-30
3367,4571,鈞興-KY,電機機械,twse,2025-09-30
3368,4572,駐龍,電機機械,twse,2025-09-30
3369,4573,高明鐵,電機機械,emerging,2025-09-30
3370,4575,銓寶,電機機械,emerging,2025-09-30
3371,4576,大銀微系統,電機機械,twse,2025-09-30
3372,4577,達航科技,其他電子類,tpex,2025-09-30
294,4578,總格精密,電機機械,emerging,2024-04-25
3373,4580,捷流閥業,電機機械,tpex,2025-09-30
3374,4581,光隆精密-KY,汽車工業,twse,2025-09-30
3375,4582,聚恆,綠能環保,emerging,2025-09-30
3376,4583,台灣精銳,電機機械,twse,2025-09-30
3378,4584,君帆,電機機械,tpex,2025-09-30
3390,4585,達明,其他電子業,twse,2025-09-30
3380,4587,寶元數控,電機機械,emerging,2025-09-30
3382,4588,玖鼎電力,電子工業,twse,2025-09-30
3383,4589,碩陽電機,電機機械,emerging,2025-09-30
3384,4590,富田,電機機械,emerging,2025-09-30
3385,4609,唐鋒,居家生活類,tpex,2025-09-30
3386,4702,中美實,居家生活類,tpex,2025-09-30
3387,4706,大恭,化學工業,tpex,2025-09-30
3388,4707,磐亞,化學工業,tpex,2025-09-30
3389,4711,永純,化學工業,tpex,2025-09-30
293,4712,南璋,食品工業,tpex,2024-02-08
3365,4714,永捷,化學工業,tpex,2025-09-30
3364,4716,大立,化學工業,tpex,2025-09-30
3363,4720,德淵,化學工業,twse,2025-09-30
3339,4721,美琪瑪,化學工業,tpex,2025-09-30
3341,4722,國精化,化學生技醫療,twse,2025-09-30
3342,4724,宣捷幹細胞,生技醫療業,emerging,2025-09-30
753,4725,信昌化,化學工業,twse,2025-09-24
3343,4726,永昕,生技醫療業,tpex,2025-09-30
3344,4728,雙美,生技醫療業,tpex,2025-09-30
3345,4729,熒茂,光電業,tpex,2025-09-30
3346,4732,彥臣,生技醫療業,emerging,2025-09-30
330,4733,上緯,化學生技醫療,twse,2024-12-03
3347,4735,豪展,生技醫療業,tpex,2025-09-30
3349,4736,泰博,生技醫療業,twse,2025-09-30
3351,4737,華廣,生技醫療業,twse,2025-09-30
3352,4738,大同精化,化學工業,emerging,2025-09-30
3354,4739,康普,化學生技醫療,twse,2025-09-30
3355,4741,泓瀚,化學工業,tpex,2025-09-30
3356,4743,合一,生技醫療業,tpex,2025-09-30
3357,4744,皇將,生技醫療業,tpex,2025-09-30
3358,4745,合富-KY,生技醫療業,tpex,2025-09-30
3360,4746,台耀,生技醫療業,twse,2025-09-30
3361,4747,強生,生技醫療業,tpex,2025-09-30
2181,4749,新應材,半導體業,tpex,2025-09-30
2467,4754,國碳科,化學工業,tpex,2025-09-30
2179,4755,三福化,化學工業,twse,2025-09-30
1088,4760,勤凱,其他電子類,tpex,2025-09-30
1090,4763,材料*-KY,化學生技醫療,twse,2025-09-30
1092,4764,雙鍵,化學生技醫療,twse,2025-09-30
1093,4765,磐采,化學工業,emerging,2025-09-30
1095,4766,南寶,化學生技醫療,twse,2025-09-30
1096,4767,誠泰科技,化學工業,tpex,2025-09-30
1097,4768,晶呈科技,化學工業,tpex,2025-09-30
1099,4770,上品,化學生技醫療,twse,2025-09-30
1101,4771,望隼,生技醫療業,twse,2025-09-30
1102,4772,台特化,化學工業,tpex,2025-09-30
1103,4773,高福,化學工業,emerging,2025-09-30
95,4803,VHQ-KY,文化創意業,tpex,2021-12-18
1104,4804,大略-KY,觀光餐旅,tpex,2025-09-30
780,4806,桂田文創,文化創意業,tpex,2025-09-27
1105,4807,日成-KY,貿易百貨,twse,2025-09-30
1106,4903,聯光通,通信網路業,tpex,2025-09-30
1108,4904,遠傳,電子工業,twse,2025-09-30
1087,4905,台聯電,通信網路業,tpex,2025-09-30
1109,4906,正文,通信網路業,twse,2025-09-30
1084,4907,富宇,建材營造,tpex,2025-09-30
1063,4908,前鼎,通信網路業,tpex,2025-09-30
1064,4909,新復興,通信網路業,tpex,2025-09-30
1065,4911,德英,生技醫療業,tpex,2025-09-30
1067,4912,聯德控股-KY,電子零組件業,twse,2025-09-30
1069,4915,致伸,電子零組件業,twse,2025-09-30
1071,4916,事欣科,電腦及週邊設備業,twse,2025-09-30
1073,4919,新唐,電子工業,twse,2025-09-30
1074,4923,力士,半導體業,tpex,2025-09-30
1075,4924,欣厚-KY,電腦及週邊設備業,tpex,2025-09-30
1076,4925,智微,半導體業,emerging,2025-09-30
1078,4927,泰鼎-KY,電子零組件業,twse,2025-09-30
1079,4930,燦星網,電器電纜,twse,2025-09-30
1080,4931,新盛力,電腦及週邊設備業,tpex,2025-09-30
1081,4933,友輝,光電業,tpex,2025-09-30
1083,4934,太極,電子工業,twse,2025-09-30
1111,4935,茂林-KY,電子工業,twse,2025-09-30
1135,4938,和碩,電子工業,twse,2025-09-30
1138,4939,亞電,電子零組件業,tpex,2025-09-30
1140,4942,嘉彰,電子工業,twse,2025-09-30
1142,4943,康控-KY,電子零組件業,twse,2025-09-30
286,4944,兆遠,光電業,tpex,2023-10-27
730,4945,陞達科技,半導體業,tpex,2025-09-04
1143,4946,辣椒,文化創意業,tpex,2025-09-30
1145,4949,有成精密,電子工業,twse,2025-09-30
1146,4950,金耘國際,鋼鐵工業,tpex,2025-09-30
1147,4951,精拓科,半導體業,tpex,2025-09-30
1149,4952,凌通,電子工業,twse,2025-09-30
1150,4953,緯軟,資訊服務業,tpex,2025-09-30
1152,4956,光鋐,電子工業,twse,2025-09-30
1154,4958,臻鼎-KY,電子零組件業,twse,2025-09-30
1156,4960,誠美材,電子工業,twse,2025-09-30
1158,4961,天鈺,電子工業,twse,2025-09-30
1137,4966,譜瑞-KY,半導體業,tpex,2025-09-30
1159,4967,十銓,半導體業,twse,2025-09-30
1134,4968,立積,半導體業,twse,2025-09-30
1114,4971,IET-KY,半導體業,tpex,2025-09-30
1115,4972,湯石照明,光電業,tpex,2025-09-30
1116,4973,廣穎,半導體業,tpex,2025-09-30
1117,4974,亞泰,電子零組件業,tpex,2025-09-30
1119,4976,佳凌,電子工業,twse,2025-09-30
1121,4977,眾達-KY,電子工業,twse,2025-09-30
1122,4979,華星光,通信網路業,tpex,2025-09-30
1123,4980,佐臻,電子零組件業,emerging,2025-09-30
749,4984,科納-KY,電子工業,twse,2025-09-24
1124,4987,科誠,電腦及週邊設備業,tpex,2025-09-30
1126,4989,榮科,電子零組件業,twse,2025-09-30
1127,4991,環宇-KY,半導體業,tpex,2025-09-30
1129,4994,傳奇,電子工業,twse,2025-09-30
1130,4995,晶達,光電業,tpex,2025-09-30
1132,4999,鑫禾,電子零組件業,twse,2025-09-30
1133,5007,三星,鋼鐵工業,twse,2025-09-30
1062,5009,榮剛,鋼鐵工業,tpex,2025-09-30
1110,5011,久陽,鋼鐵工業,tpex,2025-09-30
1061,5013,強新,鋼鐵工業,tpex,2025-09-30
1010,5014,建錩,鋼鐵工業,tpex,2025-09-30
988,5015,華祺,鋼鐵工業,tpex,2025-09-30
989,5016,松和,鋼鐵工業,tpex,2025-09-30
111,5102,富強,橡膠工業,tpex,2022-07-09
990,5201,凱衛,資訊服務業,tpex,2025-09-30
991,5202,力新,資訊服務業,tpex,2025-09-30
993,5203,訊連,電子工業,twse,2025-09-30
994,5205,中茂,綠能環保類,tpex,2025-09-30
995,5206,坤悅,建材營造,tpex,2025-09-30
996,5209,新鼎,其他,tpex,2025-09-30
997,5210,寶碩,資訊服務業,tpex,2025-09-30
998,5211,蒙恬,資訊服務業,tpex,2025-09-30
999,5212,凌網,資訊服務業,tpex,2025-09-30
1000,5213,亞昕,建材營造,tpex,2025-09-30
1002,5215,科嘉-KY,電腦及週邊設備業,twse,2025-09-30
1003,5220,萬達光電,光電業,tpex,2025-09-30
1005,5222,全訊,電子工業,twse,2025-09-30
1006,5223,安力-KY,電腦及週邊設備業,tpex,2025-09-30
1008,5225,東科-KY,電子工業,twse,2025-09-30
987,5227,立凱-KY,電子零組件業,tpex,2025-09-30
1009,5228,鈺鎧,電子零組件業,tpex,2025-09-30
986,5230,雷笛克光學,光電業,tpex,2025-09-30
313,5233,有量,其他電子業,emerging,2024-08-13
984,5234,達興材料,光電業,twse,2025-09-30
964,5236,凌陽創新,半導體業,tpex,2025-09-30
965,5240,建騰,光電業,emerging,2025-09-30
967,5243,乙盛-KY,電子工業,twse,2025-09-30
969,5244,弘凱,電子工業,twse,2025-09-30
970,5245,智晶,光電業,tpex,2025-09-30
971,5246,勵威,半導體業,emerging,2025-09-30
972,5248,景傳,光電業,emerging,2025-09-30
973,5251,天鉞電,光電業,tpex,2025-09-30
974,5254,欣訊科技,電子零組件業,emerging,2025-09-30
976,5258,虹堡,電腦及週邊設備業,twse,2025-09-30
743,5259,奕智博,電子工業,twse,2025-09-24
977,5262,立達,半導體業,emerging,2025-09-30
978,5263,智崴,文化創意業,tpex,2025-09-30
740,5264,鎧勝-KY,電子工業,twse,2025-09-24
979,5267,龍翩,光電業,emerging,2025-09-30
981,5269,祥碩,電子工業,twse,2025-09-30
982,5271,紘通,電子零組件業,emerging,2025-09-30
983,5272,笙科,半導體業,tpex,2025-09-30
985,5274,信驊,半導體業,tpex,2025-09-30
1011,5276,達輝-KY,其他,tpex,2025-09-30
674,5277,葳天,光電業,emerging,2025-07-24
1035,5278,尚凡*,數位雲端類,tpex,2025-09-30
403,5280,F-敦泰,半導體業,twse,2024-12-04
285,5281,大峽谷-KY,光電業,tpex,2023-10-27
1012,5283,禾聯碩,電器電纜,twse,2025-09-30
1038,5284,jpp-KY,其他,twse,2025-09-30
1040,5285,界霖,電子工業,twse,2025-09-30
1041,5287,數字,數位雲端類,tpex,2025-09-30
1042,5288,豐祥-KY,電機機械,twse,2025-09-30
1043,5289,宜鼎,電腦及週邊設備業,tpex,2025-09-30
1044,5291,邑昇,電子零組件業,tpex,2025-09-30
1045,5292,華懋,綠能環保,twse,2025-09-30
1046,5297,廣化,半導體業,emerging,2025-09-30
1047,5299,杰力,半導體業,tpex,2025-09-30
1048,5301,寶得利,觀光餐旅,tpex,2025-09-30
1049,5302,太欣,半導體業,tpex,2025-09-30
55,5304,鼎創達,電腦及週邊設備業,tpex,2020-11-22
739,5305,敦南,電子工業,twse,2025-09-24
1050,5306,桂盟,運動休閒,twse,2025-09-30
1051,5309,系統電,電子零組件業,tpex,2025-09-30
1052,5310,天剛,資訊服務業,tpex,2025-09-30
1053,5312,寶島科,生技醫療業,tpex,2025-09-30
1054,5314,世紀*,其他,tpex,2025-09-30
1055,5315,光聯,光電業,tpex,2025-09-30
1056,5321,美而快,數位雲端類,tpex,2025-09-30
1057,5324,士開,建材營造,tpex,2025-09-30
1058,5328,華容,電子零組件業,tpex,2025-09-30
1037,5340,建榮,電子零組件業,tpex,2025-09-30
1059,5344,立衛,半導體業,tpex,2025-09-30
1036,5345,馥鴻,其他,tpex,2025-09-30
1034,5347,世界,半導體業,tpex,2025-09-30
1013,5348,正能量智能,運動休閒類,tpex,2025-09-30
9,5349,先豐,電子零組件業,tpex,2020-10-31
1014,5351,鈺創,半導體業,tpex,2025-09-30
1015,5353,台林,通信網路業,tpex,2025-09-30
1016,5355,佳總,電子零組件業,tpex,2025-09-30
1017,5356,協益,電腦及週邊設備業,tpex,2025-09-30
1018,5364,力麗店,觀光餐旅,tpex,2025-09-30
1019,5371,中光電,光電業,tpex,2025-09-30
1020,5381,合正,電子零組件業,tpex,2025-09-30
298,5383,金利,其他電子類,tpex,2024-05-25
1021,5386,青雲,電腦及週邊設備業,tpex,2025-09-30
1023,5388,中磊,電子工業,twse,2025-09-30
1024,5392,能率,光電業,tpex,2025-09-30
1025,5398,慕康生醫,其他,tpex,2025-09-30
1026,5403,中菲,資訊服務業,tpex,2025-09-30
1027,5410,國眾,資訊服務業,tpex,2025-09-30
1028,5425,台半,半導體業,tpex,2025-09-30
1029,5426,振發,電腦及週邊設備業,tpex,2025-09-30
1030,5432,新門,綠能環保類,tpex,2025-09-30
1032,5434,崇越,電子通路業,twse,2025-09-30
1033,5438,東友,電腦及週邊設備業,tpex,2025-09-30
1060,5439,高技,電子零組件業,tpex,2025-09-30
1161,5443,均豪,半導體業,tpex,2025-09-30
1260,5450,南良,其他,tpex,2025-09-30
1162,5452,佶優,其他電子類,tpex,2025-09-30
1288,5455,昇益,建材營造,tpex,2025-09-30
1289,5457,宣德,電子零組件業,tpex,2025-09-30
1290,5460,同協,電子零組件業,tpex,2025-09-30
1291,5464,霖宏,電子零組件業,tpex,2025-09-30
1292,5465,富驊,電腦及週邊設備業,tpex,2025-09-30
1293,5468,凱鈺,半導體業,tpex,2025-09-30
1295,5469,瀚宇博,電子零組件業,twse,2025-09-30
1297,5471,松翰,電子工業,twse,2025-09-30
1298,5474,聰泰,電腦及週邊設備業,tpex,2025-09-30
1299,5475,德宏,電子零組件業,tpex,2025-09-30
1300,5478,智冠,文化創意業,tpex,2025-09-30
1301,5481,新華,其他,tpex,2025-09-30
1302,5483,中美晶,半導體業,tpex,2025-09-30
1304,5484,慧友,電子工業,twse,2025-09-30
1305,5487,通泰,半導體業,tpex,2025-09-30
1306,5488,松普,電子零組件業,tpex,2025-09-30
1307,5489,彩富,其他電子類,tpex,2025-09-30
1308,5490,同亨,電腦及週邊設備業,tpex,2025-09-30
1287,5493,三聯,其他電子類,tpex,2025-09-30
1309,5498,凱崴,電子零組件業,tpex,2025-09-30
1286,5508,永信建,建材營造,tpex,2025-09-30
1284,5511,德昌,建材營造,tpex,2025-09-30
1263,5512,力麒,建材營造,tpex,2025-09-30
1264,5514,三豐,建材營造,tpex,2025-09-30
1265,5515,建國,建材營造,twse,2025-09-30
1266,5516,雙喜,建材營造,tpex,2025-09-30
1267,5519,隆大,建材營造,twse,2025-09-30
1268,5520,力泰,建材營造,tpex,2025-09-30
1269,5521,工信,建材營造,twse,2025-09-30
1270,5522,遠雄,建材營造,twse,2025-09-30
1271,5523,豐謙,建材營造,tpex,2025-09-30
1272,5525,順天,建材營造,twse,2025-09-30
1273,5529,鉅陞,建材營造,tpex,2025-09-30
1274,5530,龍巖,其他,tpex,2025-09-30
1275,5531,鄉林,建材營造,twse,2025-09-30
1276,5533,皇鼎,建材營造,twse,2025-09-30
1277,5534,長虹,建材營造,twse,2025-09-30
1278,5536,聖暉*,其他電子類,tpex,2025-09-30
1279,5538,東明-KY,鋼鐵工業,twse,2025-09-30
1280,5543,桓鼎-KY,建材營造,tpex,2025-09-30
1281,5546,永固-KY,建材營造,twse,2025-09-30
1282,5547,久舜,建材營造,emerging,2025-09-30
1283,5548,安倉,建材營造,tpex,2025-09-30
1285,5601,台聯櫃,航運業,tpex,2025-09-30
1311,5603,陸海,航運業,tpex,2025-09-30
1335,5604,中連,其他,tpex,2025-09-30
1312,5607,遠雄港,航運業,twse,2025-09-30
1338,5608,四維航,航運業,twse,2025-09-30
1339,5609,中菲行,航運業,tpex,2025-09-30
1340,5701,劍湖山,觀光餐旅,tpex,2025-09-30
1341,5703,亞都,觀光餐旅,tpex,2025-09-30
1342,5704,老爺知,觀光餐旅,tpex,2025-09-30
1343,5706,鳳凰,觀光餐旅,twse,2025-09-30
115,5820,日盛金,金融業,tpex,2022-11-03
448,5854,合庫,金融保險,twse,2024-12-04
1344,5859,遠壽,金融業,emerging,2025-09-30
1345,5863,瑞興銀,金融業,emerging,2025-09-30
1346,5864,致和證,金融業,tpex,2025-09-30
961,5871,中租-KY,其他,twse,2025-09-30
1348,5871A,中租-KY甲特,其他,twse,2025-09-30
1349,5876,上海商銀,金融保險,twse,2025-09-30
1350,5878,台名,金融業,tpex,2025-09-30
1351,5880,合庫金,金融保險,twse,2025-09-30
1352,5902,德記,居家生活類,tpex,2025-09-30
1353,5903,全家,居家生活類,tpex,2025-09-30
1354,5904,寶雅,居家生活類,tpex,2025-09-30
1355,5905,南仁湖,觀光餐旅,tpex,2025-09-30
1356,5906,台南-KY,貿易百貨,twse,2025-09-30
1357,5907,大洋-KY,貿易百貨,twse,2025-09-30
421,6004,元京證,金融保險,twse,2024-12-04
1358,6005,群益證,金融保險,twse,2025-09-30
430,6012,金鼎證,金融保險,twse,2024-12-04
1337,6015,宏遠證,金融業,tpex,2025-09-30
1359,6016,康和證,金融業,tpex,2025-09-30
1336,6020,大展證,金融業,tpex,2025-09-30
1334,6021,美好證,金融業,tpex,2025-09-30
1313,6023,元大期,金融業,tpex,2025-09-30
1314,6024,群益期,金融保險,twse,2025-09-30
1315,6026,福邦證,金融業,tpex,2025-09-30
1316,6027,德信,金融業,emerging,2025-09-30
1317,6028,公勝保經,金融業,emerging,2025-09-30
1318,6035,悠遊卡,金融業,emerging,2025-09-30
1319,6101,寬魚國際,文化創意業,tpex,2025-09-30
1320,6103,合邦,半導體業,tpex,2025-09-30
1321,6104,創惟,半導體業,tpex,2025-09-30
1323,6108,競國,電子零組件業,twse,2025-09-30
1324,6109,亞元,通信網路業,tpex,2025-09-30
1325,6111,大宇資,文化創意業,tpex,2025-09-30
1327,6112,邁達特,電子工業,twse,2025-09-30
1328,6113,亞矽,電子通路業,tpex,2025-09-30
1329,6114,久威,電子零組件業,tpex,2025-09-30
1331,6115,鎰勝,電子零組件業,twse,2025-09-30
1333,6116,彩晶,電子工業,twse,2025-09-30
1310,6117,迎廣,電腦及週邊設備業,twse,2025-09-30
1261,6118,建達,電子通路業,tpex,2025-09-30
340,6119,大傳,電子通路業,twse,2024-12-04
1210,6120,達運,光電業,twse,2025-09-30
1189,6121,新普,電腦及週邊設備業,tpex,2025-09-30
1190,6122,擎邦,電機機械,tpex,2025-09-30
1191,6123,上奇,資訊服務業,tpex,2025-09-30
1192,6124,業強,電子零組件業,tpex,2025-09-30
1193,6125,廣運,光電業,tpex,2025-09-30
1194,6126,信音,電子零組件業,tpex,2025-09-30
1195,6127,九豪,電子零組件業,tpex,2025-09-30
1197,6128,上福,電腦及週邊設備業,twse,2025-09-30
1198,6129,普誠,半導體業,tpex,2025-09-30
1199,6130,上亞科技,生技醫療業,tpex,2025-09-30
742,6131,鈞泰,電子工業,twse,2025-09-24
1201,6133,金橋,電子零組件業,twse,2025-09-30
1202,6134,萬旭,電子零組件業,tpex,2025-09-30
1204,6136,富爾特,電子工業,twse,2025-09-30
1205,6138,茂達,半導體業,tpex,2025-09-30
1207,6139,亞翔,電子工業,twse,2025-09-30
1208,6140,訊達,資訊服務業,tpex,2025-09-30
1209,6141,柏承,電子零組件業,twse,2025-09-30
1186,6142,友勁,通信網路業,twse,2025-09-30
1163,6143,振曜,通信網路業,tpex,2025-09-30
1164,6144,得利影,文化創意業,tpex,2025-09-30
748,6145,勁永,電子工業,twse,2025-09-24
1165,6146,耕興,其他電子類,tpex,2025-09-30
1166,6147,頎邦,半導體業,tpex,2025-09-30
