,stock_id,stock_name,industry_category,list_type,list_date,raw
2052,6967,汎瑋材料,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6967', 'stock_name': '汎瑋材料', 'type': 'tpex', 'date': '2025-09-30'}"
2053,6944,兆聯實業,綠能環保,twse,2025-09-30,"{'industry_category': '綠能環保', 'stock_id': '6944', 'stock_name': '兆聯實業', 'type': 'twse', 'date': '2025-09-30'}"
2054,6945,圓祥生技,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6945', 'stock_name': '圓祥生技', 'type': 'emerging', 'date': '2025-09-30'}"
2055,6946,三地能源,綠能環保,emerging,2025-09-30,"{'industry_category': '綠能環保', 'stock_id': '6946', 'stock_name': '三地能源', 'type': 'emerging', 'date': '2025-09-30'}"
2056,6947,台鎔科技,綠能環保,emerging,2025-09-30,"{'industry_category': '綠能環保', 'stock_id': '6947', 'stock_name': '台鎔科技', 'type': 'emerging', 'date': '2025-09-30'}"
2057,6949,沛爾生醫-創,創新板股票,twse,2025-09-30,"{'industry_category': '創新板股票', 'stock_id': '6949', 'stock_name': '沛爾生醫-創', 'type': 'twse', 'date': '2025-09-30'}"
2058,6949,沛爾生醫-創,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '6949', 'stock_name': '沛爾生醫-創', 'type': 'twse', 'date': '2025-09-30'}"
2059,6949,沛爾生醫-創,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6949', 'stock_name': '沛爾生醫-創', 'type': 'twse', 'date': '2025-09-30'}"
2060,6951,青新-創,創新板股票,twse,2025-09-30,"{'industry_category': '創新板股票', 'stock_id': '6951', 'stock_name': '青新-創', 'type': 'twse', 'date': '2025-09-30'}"
2061,6951,青新-創,綠能環保,twse,2025-09-30,"{'industry_category': '綠能環保', 'stock_id': '6951', 'stock_name': '青新-創', 'type': 'twse', 'date': '2025-09-30'}"
2062,6952,大武山,其他,twse,2025-09-30,"{'industry_category': '其他', 'stock_id': '6952', 'stock_name': '大武山', 'type': 'twse', 'date': '2025-09-30'}"
2063,6939,啟弘生技,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6939', 'stock_name': '啟弘生技', 'type': 'emerging', 'date': '2025-09-30'}"
2064,6953,家碩,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6953', 'stock_name': '家碩', 'type': 'tpex', 'date': '2025-09-30'}"
2065,6955,邦睿生技-創,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '6955', 'stock_name': '邦睿生技-創', 'type': 'twse', 'date': '2025-09-30'}"
2066,6955,邦睿生技-創,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6955', 'stock_name': '邦睿生技-創', 'type': 'twse', 'date': '2025-09-30'}"
2067,6957,裕慶-KY,其他,twse,2025-09-30,"{'industry_category': '其他', 'stock_id': '6957', 'stock_name': '裕慶-KY', 'type': 'twse', 'date': '2025-09-30'}"
2068,6958,日盛台駿,其他,twse,2025-09-30,"{'industry_category': '其他', 'stock_id': '6958', 'stock_name': '日盛台駿', 'type': 'twse', 'date': '2025-09-30'}"
2069,6959,兆捷科技,化學工業,emerging,2025-09-30,"{'industry_category': '化學工業', 'stock_id': '6959', 'stock_name': '兆捷科技', 'type': 'emerging', 'date': '2025-09-30'}"
2070,6961,旅天下,觀光餐旅,emerging,2025-09-30,"{'industry_category': '觀光餐旅', 'stock_id': '6961', 'stock_name': '旅天下', 'type': 'emerging', 'date': '2025-09-30'}"
2071,6962,奕力-KY,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6962', 'stock_name': '奕力-KY', 'type': 'twse', 'date': '2025-09-30'}"
2072,6962,奕力-KY,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6962', 'stock_name': '奕力-KY', 'type': 'twse', 'date': '2025-09-30'}"
2073,6963,品元,食品工業,emerging,2025-09-30,"{'industry_category': '食品工業', 'stock_id': '6963', 'stock_name': '品元', 'type': 'emerging', 'date': '2025-09-30'}"
2074,6965,中傑-KY,運動休閒,twse,2025-09-30,"{'industry_category': '運動休閒', 'stock_id': '6965', 'stock_name': '中傑-KY', 'type': 'twse', 'date': '2025-09-30'}"
2075,6955,邦睿生技-創,創新板股票,twse,2025-09-30,"{'industry_category': '創新板股票', 'stock_id': '6955', 'stock_name': '邦睿生技-創', 'type': 'twse', 'date': '2025-09-30'}"
2076,6891,樂迦再生,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6891', 'stock_name': '樂迦再生', 'type': 'emerging', 'date': '2025-09-30'}"
2077,6890,來億-KY,運動休閒,twse,2025-09-30,"{'industry_category': '運動休閒', 'stock_id': '6890', 'stock_name': '來億-KY', 'type': 'twse', 'date': '2025-09-30'}"
2078,6887,寶綠特-KY,綠能環保,twse,2025-09-30,"{'industry_category': '綠能環保', 'stock_id': '6887', 'stock_name': '寶綠特-KY', 'type': 'twse', 'date': '2025-09-30'}"
2079,6810,新穎生醫,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6810', 'stock_name': '新穎生醫', 'type': 'emerging', 'date': '2025-09-30'}"
2080,6811,宏碁資訊,數位雲端類,tpex,2025-09-30,"{'industry_category': '數位雲端類', 'stock_id': '6811', 'stock_name': '宏碁資訊', 'type': 'tpex', 'date': '2025-09-30'}"
2081,6812,梭特,光電業,emerging,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6812', 'stock_name': '梭特', 'type': 'emerging', 'date': '2025-09-30'}"
2082,6814,路迦生醫,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6814', 'stock_name': '路迦生醫', 'type': 'emerging', 'date': '2025-09-30'}"
2083,6815,晶鑽生醫,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6815', 'stock_name': '晶鑽生醫', 'type': 'emerging', 'date': '2025-09-30'}"
2084,6816,捷智商訊,資訊服務業,emerging,2025-09-30,"{'industry_category': '資訊服務業', 'stock_id': '6816', 'stock_name': '捷智商訊', 'type': 'emerging', 'date': '2025-09-30'}"
2085,6817,溫士頓,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6817', 'stock_name': '溫士頓', 'type': 'emerging', 'date': '2025-09-30'}"
2086,6818,連騰,通信網路業,emerging,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6818', 'stock_name': '連騰', 'type': 'emerging', 'date': '2025-09-30'}"
2087,6819,眾智,半導體業,emerging,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6819', 'stock_name': '眾智', 'type': 'emerging', 'date': '2025-09-30'}"
2088,6820,連訊,通信網路業,emerging,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6820', 'stock_name': '連訊', 'type': 'emerging', 'date': '2025-09-30'}"
2089,6821,聯寶,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6821', 'stock_name': '聯寶', 'type': 'tpex', 'date': '2025-09-30'}"
2090,6823,濾能,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6823', 'stock_name': '濾能', 'type': 'tpex', 'date': '2025-09-30'}"
2091,6825,和暢科技,電腦及週邊設備業,emerging,2025-09-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '6825', 'stock_name': '和暢科技', 'type': 'emerging', 'date': '2025-09-30'}"
2092,6826,和淞,其他電子業,emerging,2025-09-30,"{'industry_category': '其他電子業', 'stock_id': '6826', 'stock_name': '和淞', 'type': 'emerging', 'date': '2025-09-30'}"
2093,6827,巨生醫,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6827', 'stock_name': '巨生醫', 'type': 'emerging', 'date': '2025-09-30'}"
2094,6829,千附精密,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6829', 'stock_name': '千附精密', 'type': 'tpex', 'date': '2025-09-30'}"
2095,6830,汎銓,其他電子業,twse,2025-09-30,"{'industry_category': '其他電子業', 'stock_id': '6830', 'stock_name': '汎銓', 'type': 'twse', 'date': '2025-09-30'}"
2096,6830,汎銓,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6830', 'stock_name': '汎銓', 'type': 'twse', 'date': '2025-09-30'}"
2097,6831,邁科,電腦及週邊設備業,emerging,2025-09-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '6831', 'stock_name': '邁科', 'type': 'emerging', 'date': '2025-09-30'}"
2098,6832,金鼎科,其他,emerging,2025-09-30,"{'industry_category': '其他', 'stock_id': '6832', 'stock_name': '金鼎科', 'type': 'emerging', 'date': '2025-09-30'}"
2099,6833,太康精密,電子零組件業,emerging,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6833', 'stock_name': '太康精密', 'type': 'emerging', 'date': '2025-09-30'}"
2100,6808,三鼎生技,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6808', 'stock_name': '三鼎生技', 'type': 'emerging', 'date': '2025-09-30'}"
2101,6807,峰源-KY,居家生活,twse,2025-09-30,"{'industry_category': '居家生活', 'stock_id': '6807', 'stock_name': '峰源-KY', 'type': 'twse', 'date': '2025-09-30'}"
2102,6806,森崴能源,綠能環保,twse,2025-09-30,"{'industry_category': '綠能環保', 'stock_id': '6806', 'stock_name': '森崴能源', 'type': 'twse', 'date': '2025-09-30'}"
2103,6805,富世達,電子零組件業,twse,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6805', 'stock_name': '富世達', 'type': 'twse', 'date': '2025-09-30'}"
2104,6786,芯測,半導體業,emerging,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6786', 'stock_name': '芯測', 'type': 'emerging', 'date': '2025-09-30'}"
2105,6787,晶瑞光,光電業,emerging,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6787', 'stock_name': '晶瑞光', 'type': 'emerging', 'date': '2025-09-30'}"
2106,6788,華景電,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6788', 'stock_name': '華景電', 'type': 'tpex', 'date': '2025-09-30'}"
2107,6789,采鈺,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6789', 'stock_name': '采鈺', 'type': 'twse', 'date': '2025-09-30'}"
2108,6789,采鈺,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6789', 'stock_name': '采鈺', 'type': 'twse', 'date': '2025-09-30'}"
2109,6790,永豐實,造紙工業,twse,2025-09-30,"{'industry_category': '造紙工業', 'stock_id': '6790', 'stock_name': '永豐實', 'type': 'twse', 'date': '2025-09-30'}"
2110,6791,虎門科技,資訊服務業,tpex,2025-09-30,"{'industry_category': '資訊服務業', 'stock_id': '6791', 'stock_name': '虎門科技', 'type': 'tpex', 'date': '2025-09-30'}"
2111,6792,詠業,通信網路業,twse,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6792', 'stock_name': '詠業', 'type': 'twse', 'date': '2025-09-30'}"
2112,6792,詠業,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6792', 'stock_name': '詠業', 'type': 'twse', 'date': '2025-09-30'}"
2113,6793,天力離岸,其他,emerging,2025-09-30,"{'industry_category': '其他', 'stock_id': '6793', 'stock_name': '天力離岸', 'type': 'emerging', 'date': '2025-09-30'}"
2114,6834,天二科技,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6834', 'stock_name': '天二科技', 'type': 'twse', 'date': '2025-09-30'}"
2115,6794,向榮生技-創,創新板股票,twse,2025-09-30,"{'industry_category': '創新板股票', 'stock_id': '6794', 'stock_name': '向榮生技-創', 'type': 'twse', 'date': '2025-09-30'}"
2116,6794,向榮生技-創,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6794', 'stock_name': '向榮生技-創', 'type': 'twse', 'date': '2025-09-30'}"
2117,6796,晉弘,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '6796', 'stock_name': '晉弘', 'type': 'twse', 'date': '2025-09-30'}"
2118,6796,晉弘,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6796', 'stock_name': '晉弘', 'type': 'twse', 'date': '2025-09-30'}"
2119,6797,圓點奈米,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6797', 'stock_name': '圓點奈米', 'type': 'emerging', 'date': '2025-09-30'}"
2120,6798,展逸,運動休閒,emerging,2025-09-30,"{'industry_category': '運動休閒', 'stock_id': '6798', 'stock_name': '展逸', 'type': 'emerging', 'date': '2025-09-30'}"
2121,6799,來頡,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6799', 'stock_name': '來頡', 'type': 'twse', 'date': '2025-09-30'}"
2122,6799,來頡,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6799', 'stock_name': '來頡', 'type': 'twse', 'date': '2025-09-30'}"
2123,6803,崑鼎,綠能環保類,tpex,2025-09-30,"{'industry_category': '綠能環保類', 'stock_id': '6803', 'stock_name': '崑鼎', 'type': 'tpex', 'date': '2025-09-30'}"
2124,6804,明係,運動休閒類,tpex,2025-09-30,"{'industry_category': '運動休閒類', 'stock_id': '6804', 'stock_name': '明係', 'type': 'tpex', 'date': '2025-09-30'}"
2125,6805,富世達,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6805', 'stock_name': '富世達', 'type': 'twse', 'date': '2025-09-30'}"
2126,6794,向榮生技-創,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '6794', 'stock_name': '向榮生技-創', 'type': 'twse', 'date': '2025-09-30'}"
2127,6834,天二科技,電子零組件業,twse,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6834', 'stock_name': '天二科技', 'type': 'twse', 'date': '2025-09-30'}"
2128,6835,圓裕,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6835', 'stock_name': '圓裕', 'type': 'twse', 'date': '2025-09-30'}"
2129,6835,圓裕,電子零組件業,twse,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6835', 'stock_name': '圓裕', 'type': 'twse', 'date': '2025-09-30'}"
2130,6863,永道-KY,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6863', 'stock_name': '永道-KY', 'type': 'twse', 'date': '2025-09-30'}"
2131,6864,元樟生技,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6864', 'stock_name': '元樟生技', 'type': 'emerging', 'date': '2025-09-30'}"
2132,6865,偉康科技,數位雲端類,tpex,2025-09-30,"{'industry_category': '數位雲端類', 'stock_id': '6865', 'stock_name': '偉康科技', 'type': 'tpex', 'date': '2025-09-30'}"
2133,6867,坦德科技,光電業,emerging,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6867', 'stock_name': '坦德科技', 'type': 'emerging', 'date': '2025-09-30'}"
2134,6868,采威國際,資訊服務業,emerging,2025-09-30,"{'industry_category': '資訊服務業', 'stock_id': '6868', 'stock_name': '采威國際', 'type': 'emerging', 'date': '2025-09-30'}"
2135,6869,雲豹能源,綠能環保,twse,2025-09-30,"{'industry_category': '綠能環保', 'stock_id': '6869', 'stock_name': '雲豹能源', 'type': 'twse', 'date': '2025-09-30'}"
2136,6870,騰雲,數位雲端類,tpex,2025-09-30,"{'industry_category': '數位雲端類', 'stock_id': '6870', 'stock_name': '騰雲', 'type': 'tpex', 'date': '2025-09-30'}"
2137,6872,浩宇生醫,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6872', 'stock_name': '浩宇生醫', 'type': 'tpex', 'date': '2025-09-30'}"
2138,6873,泓德能源,綠能環保,twse,2025-09-30,"{'industry_category': '綠能環保', 'stock_id': '6873', 'stock_name': '泓德能源', 'type': 'twse', 'date': '2025-09-30'}"
2139,6874,倍力,資訊服務業,tpex,2025-09-30,"{'industry_category': '資訊服務業', 'stock_id': '6874', 'stock_name': '倍力', 'type': 'tpex', 'date': '2025-09-30'}"
2140,6863,永道-KY,通信網路業,twse,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6863', 'stock_name': '永道-KY', 'type': 'twse', 'date': '2025-09-30'}"
2141,6875,國邑*,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6875', 'stock_name': '國邑*', 'type': 'tpex', 'date': '2025-09-30'}"
2142,6877,鏵友益,其他電子類,tpex,2025-09-30,"{'industry_category': '其他電子類', 'stock_id': '6877', 'stock_name': '鏵友益', 'type': 'tpex', 'date': '2025-09-30'}"
2143,6878,歐付寶,金融業,emerging,2025-09-30,"{'industry_category': '金融業', 'stock_id': '6878', 'stock_name': '歐付寶', 'type': 'emerging', 'date': '2025-09-30'}"
2144,6879,大江基因,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6879', 'stock_name': '大江基因', 'type': 'emerging', 'date': '2025-09-30'}"
2145,6881,潤德,其他,tpex,2025-09-30,"{'industry_category': '其他', 'stock_id': '6881', 'stock_name': '潤德', 'type': 'tpex', 'date': '2025-09-30'}"
2146,6882,甲尚,資訊服務業,emerging,2025-09-30,"{'industry_category': '資訊服務業', 'stock_id': '6882', 'stock_name': '甲尚', 'type': 'emerging', 'date': '2025-09-30'}"
2147,6883,微電能源,綠能環保,emerging,2025-09-30,"{'industry_category': '綠能環保', 'stock_id': '6883', 'stock_name': '微電能源', 'type': 'emerging', 'date': '2025-09-30'}"
2148,6884,海柏特,資訊服務業,emerging,2025-09-30,"{'industry_category': '資訊服務業', 'stock_id': '6884', 'stock_name': '海柏特', 'type': 'emerging', 'date': '2025-09-30'}"
2149,6885,全福生技,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '6885', 'stock_name': '全福生技', 'type': 'twse', 'date': '2025-09-30'}"
2150,6885,全福生技,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6885', 'stock_name': '全福生技', 'type': 'twse', 'date': '2025-09-30'}"
2151,6886,遠東生技,食品工業,emerging,2025-09-30,"{'industry_category': '食品工業', 'stock_id': '6886', 'stock_name': '遠東生技', 'type': 'emerging', 'date': '2025-09-30'}"
2152,6876,朗齊生醫*,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6876', 'stock_name': '朗齊生醫*', 'type': 'emerging', 'date': '2025-09-30'}"
2153,6784,天凱科技,通信網路業,emerging,2025-09-30,"{'industry_category': '通信網路業', 'stock_id': '6784', 'stock_name': '天凱科技', 'type': 'emerging', 'date': '2025-09-30'}"
2154,6862,三集瑞-KY,電子零組件業,twse,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '6862', 'stock_name': '三集瑞-KY', 'type': 'twse', 'date': '2025-09-30'}"
2155,6861,睿生光電,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6861', 'stock_name': '睿生光電', 'type': 'twse', 'date': '2025-09-30'}"
2156,6838,台新藥,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '6838', 'stock_name': '台新藥', 'type': 'twse', 'date': '2025-09-30'}"
2157,6838,台新藥,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6838', 'stock_name': '台新藥', 'type': 'twse', 'date': '2025-09-30'}"
2158,6839,開陽能源,綠能環保,emerging,2025-09-30,"{'industry_category': '綠能環保', 'stock_id': '6839', 'stock_name': '開陽能源', 'type': 'emerging', 'date': '2025-09-30'}"
2159,6840,東研信超,其他電子類,tpex,2025-09-30,"{'industry_category': '其他電子類', 'stock_id': '6840', 'stock_name': '東研信超', 'type': 'tpex', 'date': '2025-09-30'}"
2160,6841,長佳智能,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6841', 'stock_name': '長佳智能', 'type': 'tpex', 'date': '2025-09-30'}"
2161,6842,一元素,半導體業,emerging,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6842', 'stock_name': '一元素', 'type': 'emerging', 'date': '2025-09-30'}"
2162,6843,進典,電機機械,tpex,2025-09-30,"{'industry_category': '電機機械', 'stock_id': '6843', 'stock_name': '進典', 'type': 'tpex', 'date': '2025-09-30'}"
2163,6844,諾貝兒,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6844', 'stock_name': '諾貝兒', 'type': 'tpex', 'date': '2025-09-30'}"
2164,6846,綠茵,食品工業,tpex,2025-09-30,"{'industry_category': '食品工業', 'stock_id': '6846', 'stock_name': '綠茵', 'type': 'tpex', 'date': '2025-09-30'}"
2165,6847,普瑞博,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6847', 'stock_name': '普瑞博', 'type': 'emerging', 'date': '2025-09-30'}"
2166,6862,三集瑞-KY,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6862', 'stock_name': '三集瑞-KY', 'type': 'twse', 'date': '2025-09-30'}"
2167,6848,拉法醫,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6848', 'stock_name': '拉法醫', 'type': 'emerging', 'date': '2025-09-30'}"
2168,6850,光鼎生技,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6850', 'stock_name': '光鼎生技', 'type': 'emerging', 'date': '2025-09-30'}"
2169,6854,錼創科技-KY創,創新板股票,twse,2025-09-30,"{'industry_category': '創新板股票', 'stock_id': '6854', 'stock_name': '錼創科技-KY創', 'type': 'twse', 'date': '2025-09-30'}"
2170,6854,錼創科技-KY創,半導體業,twse,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '6854', 'stock_name': '錼創科技-KY創', 'type': 'twse', 'date': '2025-09-30'}"
2171,6854,錼創科技-KY創,電子工業,twse,2025-09-30,"{'industry_category': '電子工業', 'stock_id': '6854', 'stock_name': '錼創科技-KY創', 'type': 'twse', 'date': '2025-09-30'}"
2172,6855,數泓科,其他電子類,tpex,2025-09-30,"{'industry_category': '其他電子類', 'stock_id': '6855', 'stock_name': '數泓科', 'type': 'tpex', 'date': '2025-09-30'}"
2173,6856,鑫傳,文化創意業,tpex,2025-09-30,"{'industry_category': '文化創意業', 'stock_id': '6856', 'stock_name': '鑫傳', 'type': 'tpex', 'date': '2025-09-30'}"
2174,6857,宏碁智醫,生技醫療業,emerging,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '6857', 'stock_name': '宏碁智醫', 'type': 'emerging', 'date': '2025-09-30'}"
2175,6858,愛比科技,電腦及週邊設備業,emerging,2025-09-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '6858', 'stock_name': '愛比科技', 'type': 'emerging', 'date': '2025-09-30'}"
2176,6859,伯特光,光電業,tpex,2025-09-30,"{'industry_category': '光電業', 'stock_id': '6859', 'stock_name': '伯特光', 'type': 'tpex', 'date': '2025-09-30'}"
2177,6861,睿生光電,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '6861', 'stock_name': '睿生光電', 'type': 'twse', 'date': '2025-09-30'}"
2178,6849,奇鼎科技,其他電子業,emerging,2025-09-30,"{'industry_category': '其他電子業', 'stock_id': '6849', 'stock_name': '奇鼎科技', 'type': 'emerging', 'date': '2025-09-30'}"
2179,4755,三福化,化學工業,twse,2025-09-30,"{'industry_category': '化學工業', 'stock_id': '4755', 'stock_name': '三福化', 'type': 'twse', 'date': '2025-09-30'}"
2180,3712,永崴投控,電腦及週邊設備業,twse,2025-09-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '3712', 'stock_name': '永崴投控', 'type': 'twse', 'date': '2025-09-30'}"
2181,4749,新應材,半導體業,tpex,2025-09-30,"{'industry_category': '半導體業', 'stock_id': '4749', 'stock_name': '新應材', 'type': 'tpex', 'date': '2025-09-30'}"
2182,1785,光洋科,其他電子類,tpex,2025-09-30,"{'industry_category': '其他電子類', 'stock_id': '1785', 'stock_name': '光洋科', 'type': 'tpex', 'date': '2025-09-30'}"
2183,1786,科妍,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '1786', 'stock_name': '科妍', 'type': 'twse', 'date': '2025-09-30'}"
2184,1786,科妍,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '1786', 'stock_name': '科妍', 'type': 'twse', 'date': '2025-09-30'}"
2185,1788,杏昌,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '1788', 'stock_name': '杏昌', 'type': 'tpex', 'date': '2025-09-30'}"
2186,1789,神隆,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '1789', 'stock_name': '神隆', 'type': 'twse', 'date': '2025-09-30'}"
2187,1789,神隆,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '1789', 'stock_name': '神隆', 'type': 'twse', 'date': '2025-09-30'}"
2188,1795,美時,化學生技醫療,twse,2025-09-30,"{'industry_category': '化學生技醫療', 'stock_id': '1795', 'stock_name': '美時', 'type': 'twse', 'date': '2025-09-30'}"
2189,1795,美時,生技醫療業,twse,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '1795', 'stock_name': '美時', 'type': 'twse', 'date': '2025-09-30'}"
2190,1796,金穎生技,食品工業,tpex,2025-09-30,"{'industry_category': '食品工業', 'stock_id': '1796', 'stock_name': '金穎生技', 'type': 'tpex', 'date': '2025-09-30'}"
2191,1799,易威,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '1799', 'stock_name': '易威', 'type': 'tpex', 'date': '2025-09-30'}"
2192,1802,台玻,玻璃陶瓷,twse,2025-09-30,"{'industry_category': '玻璃陶瓷', 'stock_id': '1802', 'stock_name': '台玻', 'type': 'twse', 'date': '2025-09-30'}"
2193,1805,寶徠,建材營造,twse,2025-09-30,"{'industry_category': '建材營造', 'stock_id': '1805', 'stock_name': '寶徠', 'type': 'twse', 'date': '2025-09-30'}"
2194,1806,冠軍,玻璃陶瓷,twse,2025-09-30,"{'industry_category': '玻璃陶瓷', 'stock_id': '1806', 'stock_name': '冠軍', 'type': 'twse', 'date': '2025-09-30'}"
2195,1808,潤隆,建材營造,twse,2025-09-30,"{'industry_category': '建材營造', 'stock_id': '1808', 'stock_name': '潤隆', 'type': 'twse', 'date': '2025-09-30'}"
2196,1809,中釉,玻璃陶瓷,twse,2025-09-30,"{'industry_category': '玻璃陶瓷', 'stock_id': '1809', 'stock_name': '中釉', 'type': 'twse', 'date': '2025-09-30'}"
2197,1810,和成,玻璃陶瓷,twse,2025-09-30,"{'industry_category': '玻璃陶瓷', 'stock_id': '1810', 'stock_name': '和成', 'type': 'twse', 'date': '2025-09-30'}"
2198,1813,寶利徠,生技醫療業,tpex,2025-09-30,"{'industry_category': '生技醫療業', 'stock_id': '1813', 'stock_name': '寶利徠', 'type': 'tpex', 'date': '2025-09-30'}"
2199,1815,富喬,電子零組件業,tpex,2025-09-30,"{'industry_category': '電子零組件業', 'stock_id': '1815', 'stock_name': '富喬', 'type': 'tpex', 'date': '2025-09-30'}"
2200,1817,凱撒衛,玻璃陶瓷,twse,2025-09-30,"{'industry_category': '玻璃陶瓷', 'stock_id': '1817', 'stock_name': '凱撒衛', 'type': 'twse', 'date': '2025-09-30'}"
